,rating_ratingValue,rating_worstRating,rating_bestRating,rating_alternateName,creativeWork_author_name,creativeWork_datePublished,creativeWork_author_sameAs,claimReview_author_name,claimReview_author_url,claimReview_url,claimReview_claimReviewed,claimReview_datePublished,claimReview_source,claimReview_author,extra_body,extra_refered_links,extra_title,extra_tags,extra_entities_claimReview_claimReviewed,extra_entities_body,extra_entities_keywords,extra_entities_author,related_links
67,,,,False,"""ഹെർവി ആൽവിൻ""",,,Vishvanews,,https://www.vishvasnews.com/malayalam/health/vaccine-injects-an-unsafe-amount-of-aluminum-to-infants-is-misleading/,"""ഒരു പെഡിയാരിക്സ് വാക്‌സിനിൽ 850 എംസിജി അലുമിനിയം അടങ്ങിയിട്ടുണ്ട്. എഫ്ഡി‌എ അനുസരിച്ച് 2 മാസം പ്രായമുള്ള കുഞ്ഞിന് കുത്തിവയ്ക്കുന്നതിനുള്ള ‘സുരക്ഷിത’ പരിധി 25 എം‌സി‌ജി ആണ്""",2020-12-9,Vishvanews,"Urvashi Kapoor,Pallavi Mishra","""പെഡിയാരിക്സ് വാക്സിൻ സുരക്ഷിതമല്ലാത്ത അളവിൽ അലുമിനിയം കുത്തിവയ്ക്കുന്നുവെന്ന് അവകാശപ്പെടുന്ന പോസ്റ്റ് തെറ്റിദ്ധരിപ്പിക്കുന്നതാണ്, ഒരു ജൈവ ഉൽ‌പന്നത്തിന്റെ ശുപാർശ ചെയ്യപ്പെടുന്ന വ്യക്തിഗത ഡോസിലെ അലുമിനിയത്തിന്റെ അളവ് 0.85 മില്ലിഗ്രാമിൽ കവിയരുത്, പെഡിയാരിക്സിന്റെ ഓരോ ഡോസിലും 0.85 മില്ലിഗ്രാമിൽ കൂടുതൽ (അല്ലെങ്കിൽ 850 എം‌സി‌ജി)അലുമിനിയം ഉൾപ്പെടുന്നില്ല).""","""['https://archive.md/ku7Ef', 'https://gskpro.com/en-us/products/pediarix/safety-profile/']""","""വസ്തുത പരിശോധന: ഈ വാക്സിൻ കുഞ്ഞുങ്ങൾക്ക് സുരക്ഷിതമല്ലാത്ത അളവിൽ അലുമിനിയം കുത്തിവെക്കുന്നില്ല.""","""['Aluminum', 'Fact Check', 'India', 'vaccines']""","""[]""","""[]""",,,
68,,,,False,"""രുചിക മഗമ്മന""",,,Vishvanews,,https://www.vishvasnews.com/malayalam/health/viral-photo-is-part-of-themed-photoshoot-in-india-and-not-of-overworked-frontline-workers-in-sri-lanka/,"""സോഷ്യൽ മീഡിയ വൈറൽ പോസ്റ്റ് സിംഹള ഭാഷയിൽ (മലയാളത്തിലേക്ക് വിവർത്തനം ചെയ്തിട്ടുണ്ട്): ഞാൻ ധാരാളം സംസാരിക്കുന്ന ചിത്രങ്ങൾ കണ്ടിട്ടുണ്ട് .. പക്ഷെ യഥാർത്ഥമായി സംസാരിക്കുന്ന ഒരു ചിത്രം ഞാൻ കണ്ടു .. ഈ ചിത്രം എടുത്ത വ്യക്തി യഥാർത്ഥത്തിൽ സമൂഹത്തിന് ഇപ്പോൾ നൽകുന്നു വലിയ സന്ദേശം .. ഇത് ഒരു തമാശയായി കണക്കാക്കരുത് .. ആരോഗ്യമേഖലയിലെ ആ ത്യാഗങ്ങളെക്കുറിച്ച് നന്നായി ചിന്തിക്കുക.”""",2020-11-23,Vishvanews,"Urvashi Kapoor,shajan ","""വൈറൽ ഫോട്ടോ കേരളത്തിലെ ഒരു തീം ഫോട്ടോഷൂട്ടിന്റെ ഭാഗമാണ്, ശ്രീലങ്കയിലെ അമിത ജോലി ചെയ്യുന്ന മുൻ‌നിര തൊഴിലാളികളുടെയല്ല. വൈറൽ പോസ്റ്റ് വ്യാജമാണ്.""","""['https://archive.md/N9N91']""","""വസ്തുത പരിശോധന: വൈറൽ ഫോട്ടോ കേരളത്തിലെ തീം ഫോട്ടോഷൂട്ടിന്റെ ഭാഗമാണ്, ശ്രീലങ്കയിലെ ആരോഗ്യ പ്രവർത്തകരല്ല""","""['Kerala', 'Photoshoot', 'Srilanka']""","""[]""","""[]""",,,
69,,,,False,"""WhatsApp Users""",,,Vishvanews,,https://www.vishvasnews.com/malayalam/health/post-claiming-fenugreek-seed-tape-can-cure-throat-infection-during-covid-19-resurfaces/,"""ഒരു ടേപ്പ് സ്ട്രിപ്പിൽ ഉലുവ വിത്തുകൾ പെരുവിരലിൽ രാത്രി മുഴുവൻ ഒട്ടിച്ചുവെച്ചാൽ കൊറോണ വൈറസ് സമയത്ത് തൊണ്ടയിലെ അണുബാധയെ മറികടക്കുമെന്ന് അവകാശപ്പെടുന്നു.""",2020-11-20,Vishvanews,"Urvashi Kapoor,Pallavi Mishra","""COVID-19 സമയത്ത് തൊണ്ടയിലെ അണുബാധയ്ക്കുള്ള പരിഹാരമാണ് ഉലുവ ടേപ്പ് എന്ന് അവകാശപ്പെടുന്ന പോസ്റ്റ് വീണ്ടും പ്രത്യക്ഷപ്പെട്ടു. ആരോഗ്യ വിദഗ്ധർ വൈറൽ അവകാശവാദം നിരസിച്ചു.""","""['https://archive.md/4HWXi']""","""വസ്തുത പരിശോധന: ഉലുവ വിത്തിന് കോവിഡ് സമയത്ത് തൊണ്ടയിലെ അണുബാധയെ സുഖപ്പെടുത്താൻ കഴിയില്ല""","""['Fenugreek seeds', 'Strip', 'throat infection', 'throat infection during coronavirus.']""","""[]""","""[]""",,,
70,,,,False,"""പർവേസ്""",,,Vishvanews,,https://www.vishvasnews.com/malayalam/health/the-people-in-the-video-are-who-representatives-nor-are-the-claims-made-by-them-true/,"""പർവേസ് എന്ന ഉപയോക്താവ് ട്വിറ്ററിൽ പങ്കിട്ട വീഡിയോ അവകാശപ്പെടുന്നു: “ലോകാരോഗ്യസംഘടന യു-ടേൺ എടുത്തിട്ടുണ്ട്, ഇപ്പോൾ കൊറോണ വൈറസ് ബാധിച്ച രോഗികളെ ഒറ്റപ്പെടുത്തുകയോ ക്വാറന്റേറ്റ് ചെയ്യുകയോ സാമൂഹിക അകലം പാലിക്കുകയോ ആവശ്യമില്ലെന്ന് പറയുന്നു. രോഗബാധിതരായ ആളുകൾക്ക് ഒരു രോഗിയിൽ നിന്ന് മറ്റൊരാളിലേക്ക് വൈറസ് പകരാൻ പോലും കഴിയില്ലെന്നും ഇത് അവകാശപ്പെടുന്നു.""",2020-11-20,Vishvanews,"Urvashi Kapoor,Pallavi Mishra","""വൈറൽ പോസ്റ്റ് ലോകാരോഗ്യ സംഘടനയുടെ പേരിൽ തെറ്റായി ആരോപിക്കപ്പെട്ടതാണെന്നും അവകാശവാദങ്ങൾ തെറ്റിദ്ധരിപ്പിക്കുന്നതാണെന്നും കണ്ടെത്തി.""","""['https://archive.md/8NQTE']""","""വസ്തുത പരിശോധന: വീഡിയോയിലെ ആളുകളാരും ലോകാരോഗ്യ സംഘടനയുടെ പ്രതിനിധികളല്ല, അവർ ഉന്നയിച്ച അവകാശവാദങ്ങളും ശരിയല്ല""","""['Coronavirus', 'fake news', 'WHO']""","""[]""","""[]""",,,
71,,,,False,"""Varun Raj Khurana""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/health/lady-talking-about-prevention-of-the-coronavirus-in-this-video-is-not-a-doctor-from-medanta/,"""दोस्तो, यह Ma'am बहुत सीनियर Doctor है,""",2020-7-17,Vishvanews,"Ashish Maharishi,Pallavi Mishra","""નિષ્કર્ષ: વિશ્વાસ ન્યૂઝની તપાસમાં મેદાંતા હોસ્પિટલના નામે વાયરલ થયેલો વીડિયો નકલી હોવાનું બહાર આવ્યું છે. વીડિયોમાં જોવા મળતી મહિલા એક શિક્ષક છે. તેનો મેદંતા અથવા કોઈ હોસ્પિટલ સાથે કોઈ જોડાણ નથી.""","""['http://archive.md/b7YKu', 'https://www.facebook.com/anju.kaur.1069/videos/3094661443934619/', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters', 'https://www.facebook.com/anju.kaur.1069/posts/3099897186744378?hc_location=ufi']""","""Fact Check : કોરોનાથી બચાવ જણાવી રહી છે તે મહિલા મેદાંતાની ડોક્ટર નથી,""","""['Medanta Hospital']""","""[]""","""[]""",,,
72,,,,False,"""Phạm Hạnh""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/health/fact-check-consuming-large-doses-of-vitamin-c-cannot-stop-the-spread-of-covid2019/,"""વિટામિન સીનો મોટો ડોઝ લેવાથી કોરોનાવાયરસનો ફેલાવો અટકી શકે છે""",2020-6-4,Vishvanews,"Pallavi Mishra,Bhagwant Singh","""નિષ્કર્ષ: વિટામિન સીની મોટા પ્રમાણમાં સેવન કરવાથી કોરોનાવાયરસનો ફેલાવો રોકી શકાતો નથી. ત્યાં કોઈ પુરાવા નથી કે વિટામિન સીની મોટી માત્રા પીવાથી કોરોનાવાયરસનો ફેલાવો રોકી શકાય છે.""","""['https://archive.md/wip/quFaI', 'https://archive.md/wip/cs5GC', 'https://archive.md/wip/AK10V', 'https://www.cdc.gov/coronavirus/about/prevention.html', 'https://www.who.int/health-topics/coronavirus']""","""તથ્ય તપાસ: વિટામિન સી નુ વધારે સેવન કોરોનાવાયરસનો ફેલાવો રોકી શકતો નથી, આ વાઈરલ પોસ્ટ ખોટી છે﻿""","""['Corona in Gujarat', 'Corona in India', 'Coronavirus', 'CoronaVirusFacts', 'COVID19', 'COVID2019']""","""[]""","""[]""",,,
73,,,,False,"""Steve Lock""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/society/post-claiming-alcohol-kills-coronavirus-is-not-true/,"""આલ્કોહોલ કોરોનાવાયરસને મારી નાખે છે""",2020-4-9,Vishvanews,"Pallavi Mishra,Bhagwant Singh","""આલ્કોહોલ કોરોનાવાયરસને મારી નાખે છે તેવો દાવો કરનારી આ પોસ્ટ ખોટી છે.""","""['https://archive.md/wip/ICF1E', 'https://www.cdc.gov/coronavirus/2019-ncov/about/prevention-treatment.html', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters']""","""તથ્ય તપાસ: આલ્કોહોલ કોરોનાવાયરસને મારી નાંખે છે તે પછી પોસ્ટ ખોટી છે""","""['CoronaVirusFacts COVID19', 'COVID19', 'COVID2019']""","""[]""","""[]""",,,
74,,,,False,"""Premchand""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/society/fact-check-this-is-a-covid-19-test-kit-not-coronavirus-vaccine/,"""बढ़िया खबर! कारोना वायरस वैक्सीन तैयार। इंजेक्शन के बाद 3 घंटे के भीतर रोगी को ठीक करने में सक्षम। अमेरिकी वैज्ञानिकों को सलाम।""",2020-4-3,Vishvanews,"Pallavi Mishra,Bhagwant Singh","""ના, વાયરલ પોસ્ટમાંની છબી એ કોરોનાવાયરસ રસી નથી. તે COVID-19 ટેસ્ટ કીટ છે.""","""['http://sugentech.com/about/overview.php', 'https://www.icmr.nic.in/content/press-release-fast-track-approval-indian-covid-19-testing-kits-commercial-use', 'https://www.cdc.gov/coronavirus/2019-ncov/about/prevention-treatment.html']""","""તથ્ય તપાસ: ના, આ કોઈ કોરોનાવાયરસ રસી નથી, આ એક COVID-19 ટેસ્ટ કીટ છે""","""['Coronavirus', 'CoronaVirusFacts', 'COVID19', 'COVID2019']""","""[]""","""[]""",,,
75,,,,False,"""Sawan Singh""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/politics/turmeric-and-lemon-do-not-help-fight-against-coronavirus/,"""https://www.facebook.com/sawan.singh.5667/posts/2811394665613950""",2020-4-3,Vishvanews,"Pallavi Mishra,Bhagwant Singh","""કોરોનાવાયરસ ફાટી નીકળ્યા પછી, ખોટી માહિતીના ઘણા બધા ભાગો ઓનલાઇન ફેલાયા છે. વિશ્વાસ ન્યૂઝે અગાઉ કોરોનાવાયરસની આસપાસના ખોટા સમાચારો શરૂ કર્યા છે જે અહીં ચકાસી શકાય છે.""","""['https://archive.md/wip/JmERn', 'https://www.cdc.gov/coronavirus/about/prevention.html']""","""તથ્ય તપાસ: હળદર અને લીંબુ કોરોનાવાયરસ સામે લડવામાં મદદ કરે છે તે સાબિત કરવા માટે કોઈ પુરાવા નથી""","""['Coronavirus', 'COVID19', 'COVID2019']""","""[]""","""[]""",,,
76,,,,False,"""रवींद्र भारतीय""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/world/fact-check-2009-photo-of-us-capitol-now-viral-with-wrong-claims/,"""जो बाइडेन का नया अमेरिका कैपिटल हिल के सामने जुम्मे के दिन।""",2021-2-21,Vishvanews,"Pallavi Mishra,Urvashi Kapoor","""વિશ્વાસ ન્યૂઝને જાણવા મળ્યું છે કે વાયરલ થયેલી તસવીર સાથે કરવામાં આવેલ દાવા ખોટા છે. આ તસવીર વર્ષ 2009 ની છે.""","""['https://www.facebook.com/permalink.php?story_fbid=463862141440867&id=100034512554231', 'https://archive.fo/wip/XNKae', 'https://www.gettyimages.in/photos/islam-on-capitol-hill-2009?phrase=islam%20on%20capitol%20hill%202009&sort=mostpopular', 'http://ibtimes.com/']""","""Fact Check: 2009 નો યુએસ કેપિટલનો ફોટો ભ્રામક દાવાઓ સાથે વાયરલ થઈ રહ્યો છે""","""['US Capitol']""","""[]""","""[]""",,,
77,,,,False,"""myck @smbsultan""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/world/fact-check-the-child-in-this-picture-with-joe-biden-is-not-floyds-daughter-viral-claim-is-not-true/,"""US President Trump's new president Joe Biden has apologized for kneeling in front of the daughter of a black man who was strangled to death by white American police during the Trump administration.""",2020-11-26,Vishvanews,Pallavi Mishra,"""વિશ્વાસ ન્યૂઝની તપાસમાં બહાર આવ્યું છે કે વાયરલ દાવો ખોટો છે. ફોટો લેનારા ફોટોગ્રાફરે અમને સમજાવ્યું કે ફોટામાં જે બાળક દેખાય છે તે ફ્લોઈડની પુત્રી નથી.""","""['https://twitter.com/smbsultan/status/1326491981527183361', 'https://archive.fo/RBFts', 'https://www.nytimes.com/article/george-floyd.html', 'https://www.jagran.com/world/america-global-leaders-react-to-joe-biden-victory-in-america-21041200.html', 'https://www.outlookindia.com/photos/people/joe-biden/12286?photo-238864', 'https://www.instagram.com/p/CFKYTOnhvtJ/?utm_source=ig_embed', 'https://twitter.com/LeahMillis?ref_src=twsrc%5Etfw', 'https://t.co/hKVPZKIPFe', 'https://abcnews.go.com/GMA/News/george-floyds-daughter-speaks-dad-time/story?id=71031800', 'https://t.co/b2ZWQB8Qdq']""","""તથ્ય તપાસો: આ ફોટામા જો બિડેન સાથે ફ્લોઈડની પુત્રી નથી, વાયરલ દાવો ખોટો છે""","""['america george floyd', 'Floyd', 'Joe Biden']""","""[]""","""[]""",,,
78,,,,False,"""ફેસબુક યુઝર સર્વજીત સિંહ""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/viral/fact-check-fake-graphics-plate-getting-viral-in-the-name-of-gujarat-panchayat-poll-result/,"""ગુજરાત પંચાયતની ચૂંટણીમાં ભાજપે તમામ 33 બેઠકો ગુમાવી હતી""",2021-6-10,Vishvanews,"ameesh rai,Pallavi Mishra","""નિષ્કર્ષ: વિશ્વાસ ન્યૂઝની તપાસમાં, ગ્રાફિક્સ પ્લેટ અંગે કરવામાં આવતા દાવા નકલી હોવાનું બહાર આવ્યું છે. ગુજરાતમાં સ્થાનિક સંસ્થાઓની ચૂંટણી માટે 28 ફેબ્રુઆરી 2021 ના રોજ મતદાન યોજાયું હતું અને પરિણામ 2 માર્ચે જાહેર કરાયા હતા. નાગરિક મતદાનમાં ભાજપે જિલ્લા પંચાયતો, તહસીલ પંચાયતો અને નગરપાલિકાઓમાં ભવ્ય વિજય મેળવ્યો હતો. ન્યૂઝ એન્કર રવીશ કુમારે પણ વાયરલ ગ્રાફિક્સ અંગે જવાબ આપતા કહ્યું છે કે તેને તેની જાણકારી નથી.""","""['https://archive.md/ng0hc', 'https://www.jagran.com/gujarat/ahmedabad-gujarat-election-result-2021-gujarat-nikay-chunav-result-gujarat-panchayat-nagar-nigam-election-result2021-21422478.html', 'https://www.ndtv.com/india-news/gujarat-local-body-election-results-2021-strong-bjp-start-in-early-leads-as-votes-counted-for-gujarat-local-polls-2381663']""","""Fact Check:ગુજરાત પંચાયતની ચૂંટણીના પરિણામના નામે નકલી ગ્રાફિક્સ પ્લેટ વાયરલ થઈ રહી છે""","""['Gujarat Panchayat POlls']""","""[]""","""[]""",,,
79,,,,False,"""Life Decorum""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/health/fact-check-no-who-has-not-released-the-list-of-seven-biggest-brain-damaging-habits/,"""WHO की ओर से 7 बड़ी ब्रेन डैमेजिंग हैबिट्स बताई गई हैं। इसमें ब्रेकफास्ट न करना, देर से सोना, ज्यादा मीठा खाना, दिन के समय ज्यादा सोना, टीवी या कंप्यूटर देखते हुए खाना खाना, सोते समय कैप/स्कार्फ या सॉक्स पहन कर सोना व यूरिन रोकना शामिल है।""",2020-10-30,Vishvanews,"Pallavi Mishra,Bhagwant Singh","""નિષ્કર્ષ: ડબ્લ્યુએચઓએ વાયરલ પોસ્ટમાં ઉલ્લેખિત મગજને નુકસાનકારક 7 આદતોની યાદિ જાહેર કરી નથી.યાદિમાં જણાવેલી આદતોમાં મગજને નુકસાન થવાનો સીધો સંબંધ નથી, પરંતુ લાંબી બેદરકારીથી આરોગ્યની ગંભીર સમસ્યાઓ થઈ શકે છે.""","""['http://archive.today/vnXr8', 'https://pubmed.ncbi.nlm.nih.gov/20112150/', 'https://www.health.harvard.edu/blog/little-sleep-much-affect-memory-201405027136', 'https//www.who.int/mediacentre/news/releases/2015/sugar-guideline/en/', 'https//www.who.int/mediacentre/news/releases/2015/sugar-guideline/en/', 'https//www.who.int/mediacentre/news/releases/2015/sugar-guideline/en/', 'http://https//pubmed.ncbi.nlm.nih.gov/16540232/', 'https://www.health.harvard.edu/blog/distracted-eating-may-add-to-weight-gain-201303296037', 'https://www.geisinger.org/health-and-wellness/wellness-articles/2018/03/29/21/13/stop-holding-it-in-4-bodily-functions-you-should-let-out']""","""તથ્ય તપાસઃ ના ડબલ્યુએચઓ એ આ 7 બ્રેનંડેમેજીંગ હેબિટઝ નથી બતાવી, વાયરલ પોસ્ટ નકલી""","""['Fact Check', 'WHO', 'World Health Organization']""","""[]""","""[]""",,,
80,,,,Misleading,"""ओम प्रकाश पाण्डेय""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/health/fact-check-there-are-no-vitamins-or-supplements-known-to-prevent-or-cure-covid-19-viral-post-is-not-entirely-true/,"""कोरोना की रोकथाम हेतु सभी को अभियान चलाकर एक सप्ताह तक हानिरहित दवाओं (मल्टीविटामिन, विटामिन सी, और जिंक) की खुराक दी जानी चाहिए । जिसे कोरोना होगा वह ठीक हो जाएगा और जिसे नहीं है उसे होगा ही नहीं, मतलब संक्रमण रुक जाएगा""",2020-10-30,Vishvanews,"Pallavi Mishra,Bhagwant Singh","""નિષ્કર્ષઃ મલ્ટિવિટામીન, વિટામિન સી અને ઝિંક જેવી બાબતોની રોગપ્રતિકારકતા વધારવા માટે જરૂરીયાત છે, પરંતુ તેનાથી કોરોના વાયરસનો ફેલાવાની સારવારનો દાવો સાચો નથી. WHO એ આ દાવાને નકારી કાઢયો છે.""","""['https://archive.md/LI0sd', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters?gclid=CjwKCAjwiaX8BRBZEiwAQQxGxyjcNYPqmJFUqpGb7vtMml8OfuwMQAvtyxPzY7Nl59IfXfn3h7Ms1xoCtr4QAvD_BwE#medicines']""","""તથ્ય તપાસ : મલ્ટીવિટામીનથી રોગપ્રતિકારશક્તિ મજબૂત બની શકે છે, કોરોનાનો ચેપ મટાડિ દેવાનો દાવો ભ્રામક છે""","""['Coronavirus', 'Coronavirus in India', 'CoronaVirusFacts']""","""[]""","""[]""",,,
81,,,,False,"""Varun Raj Khurana""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/health/lady-talking-about-prevention-of-the-coronavirus-in-this-video-is-not-a-doctor-from-medanta/,"""दोस्तो, यह Ma'am बहुत सीनियर Doctor है,""",2020-7-17,Vishvanews,,"""નિષ્કર્ષ: વિશ્વાસ ન્યૂઝની તપાસમાં મેદાંતા હોસ્પિટલના નામે વાયરલ થયેલો વીડિયો નકલી હોવાનું બહાર આવ્યું છે. વીડિયોમાં જોવા મળતી મહિલા એક શિક્ષક છે. તેનો મેદંતા અથવા કોઈ હોસ્પિટલ સાથે કોઈ જોડાણ નથી.""","""['http://archive.md/b7YKu', 'https://www.facebook.com/anju.kaur.1069/videos/3094661443934619/', 'https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters', 'https://www.facebook.com/anju.kaur.1069/posts/3099897186744378?hc_location=ufi']""","""Fact Check : કોરોનાથી બચાવ જણાવી રહી છે તે મહિલા મેદાંતાની ડોક્ટર નથી,""","""['Medanta Hospital']""",,,,,
82,,,,False,"""Deborah Janney""",,,Vishvanews,,https://www.vishvasnews.com/gujarati/health/fact-check-post-claiming-gates-foundation-planting-micro-chips-during-corona-virus-swab-testing-is-not-true/,"""Gates Foundation is planting chips in body through nose""",2020-7-13,Vishvanews,"Urvashi Kapoor,Pallavi Mishra","""નિષ્કર્ષ: ના, ગેટ્સ ફાઉન્ડેશન સ્વેબ પરીક્ષણના નામે માઇક્રોચિપ્સ નથી લગાવી રહ્યું. આ વાઈરલ પોસ્ટ નકલી છે.""","""['https://archive.md/wip/d3XrB', 'https://web.archive.org/web/20200130202031/https://www.cdc.gov/coronavirus/2019-ncov/lab/rt-pcr-detection-instructions.html', 'https://biohackinfo.com/news-bill-gates-id2020-vaccine-implant-covid-19-digital-certificates/', 'https://www.reuters.com/article/uk-factcheck-coronavirus-bill-gates-micr/false-claim-bill-gates-planning-to-use-microchip-implants-to-fight-coronavirus-idUSKBN21I3EC']""","""Fact Check: ગેટ્સ ફાઉન્ડેશન સ્વેબ પરીક્ષણને બહાને માઇક્રોચિપ સેટ કરી રહ્યું નથી, આ વાયરલ પોસ્ટ નકલી છે""","""['Gates Foundation']""","""[]""","""[]""",,,
83,,,,False,"""FB user अहीर छोरा""",,,Vishvanews,,https://www.vishvasnews.com/telugu/politics/lockdown-has-not-been-imposed-again-in-the-country-fake-screenshot-of-a-news-channel-viral/,"""9 अप्रैल से 19 अप्रैल तक लॉकडाउन लगेगा""",2021-4-24,Vishvanews,"Ashish Maharishi,Pallavi Mishra","""విశ్వాస్ న్యూస్ యొక్క దర్యాప్తులో వైరల్ పోస్ట్ నకిలీది అని తేలింది. రాయ్పూర్, పూణెకు సంబంధించిన వాక్యాన్ని ఉపయోగించి ఈ వైరల్ స్క్రీన్ షాట్ తయారు చేశారు.""","""['https://perma.cc/7S66-3E8B', 'https://www.youtube.com/watch?v=p1UjkH1KgtQ', 'https://www.youtube.com/watch?v=0XbCfIZrKuk', 'https://www.aajtak.in/india/story/home-minister-amit-shah-second-meeting-on-covid-19-in-delhi-1083872-2020-06-14']""","""వాస్తవ తనిఖీ: దేశవ్యాప్త లాక్డౌన్ సంబంధించి వార్తా ఛానల్ యొక్క నకిలీ స్క్రీన్ షాట్ వైరల్ అయ్యింది""","""['Covid-19', 'Lockdown']""","""[]""","""[]""",,,
84,,,,False,"""Kangleipak Meme Lovers team(KMLT)""",,,Vishvanews,,https://www.vishvasnews.com/telugu/society/fact-check-this-is-a-false-info-from-an-unauthorized-third-party-whatsapp-is-not-going-to-charge-users/,"""Do not ignore please read it carefully""",2021-2-27,Vishvanews,"ameesh rai,Pallavi Mishra","""ముగింపు: వాట్స్యాప్ కు సంబంధించిన ఈ నకిలీ మెసేజ్ చాలా సంవత్సరాలుగా సోషల్ మీడియాలో షేర్ చేయబడుతోంది. ఇది వాస్తవం కాదని తెలుపుతూ, ఇకపై దీనికి షేర్ చేయవద్దని వాట్స్యాప్ అభ్యర్ధించింది.""","""['https://archive.md/Daq8w', 'https://www.whatsapp.com/about/', 'https://www.vishvasnews.com/politics/fact-check-viral-post-about-reliance-and-whatsapp-is-fake/']""","""వాస్తవ తనిఖీ: వాట్స్యాప్ లో నకిలీ దావా వైరల్ అవుతోంది, ఈ మెసేజ్ ను నమ్మకండి""","""['WhatsApp']""","""[]""","""[]""",,,
85,,,,False,"""FB User""",,,Vishvanews,,https://www.vishvasnews.com/telugu/viral/fact-check-reliance-jio-is-not-selling-food-grains-photos-viral-with-fake-claim-with-jio-logo/,"""'చట్టం చేయడానికి ముందే బ్యాగ్స్ తయారు చేయబడ్డాయి, మరియు అన్ని సన్నాహాలు పూర్తయ్యాయి.'""",2020-12-31,Vishvanews,Ashish Maharishi,"""వైరల్ పోస్ట్ నకిలీ. రిలయన్స్ ఇండస్ట్రీస్ సీనియర్ అధికారులు నకిలీ వాదనలను ఖండించారు.""","""['https://www.facebook.com/tinku.lotey/posts/3602783236471162', 'https://archive.is/wzTvQ', 'https://www.facebook.com/kaursisters/posts/252598119623973', 'https://www.facebook.com/pudhuyugam/photos/a.112781457213202/174836344341046/?type=3', 'https://www.jiomart.com/about-us', 'https://www.jio.com/welcome']""","""వాస్తవ తనిఖీ: రిలయన్స్ జియో ఆహార ధాన్యాలు అమ్మడం లేదు, జియో లోగోతో నకిలీ దావాలతో ఫోటోలు వైరల్""","""['Fact Check', 'fake news', 'fake photos', 'false claim', 'Jio not selling food grains', 'vishvas telugu', 'జియో ధాన్యాలు అమ్మడం లేదు', 'తప్పుడు వాదన', 'నకిలీ ఫోటోలు', 'ఫేక్\u200c న్యూస్\u200c', 'ఫ్యాక్ట్\u200c చెక్\u200c', 'వాస్తవ తనిఖీ', 'విశ్వాస్\u200c తెలుగు', 'విశ్వాస్\u200c న్యూస్\u200c']""","""[]""","""[]""",,,
